""290d9bd3-ae9a-4c76-964b-cb7f2107d455""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""434f3453-bdf5-4f23-86c8-10e734297878""|2|""iris_stations_1444288947.jpg""|"" ""
""552302ff-40f1-4414-94ff-9f705e7dcdd0""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""2e5df84d-08d4-48cc-9286-c8277c8abd82""|1|""|"" ""
""2569746e-0212-4d89-a9fb-1bac5005f748""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""be0c66f6-ad9b-4407-8e62-ae999612f722""|1|""|"" ""
""031f5e88-504c-4615-8818-8d877d693791""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""2adaaacc-eda8-411a-b266-3b337291f733""|1|""|"" ""
""24c18c50-c61e-4eeb-9b1d-dd8f2bedaab8""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""e0e1283e-3d94-41a9-99bc-a3a11010b567""|1|""iris_stations_1444281570.jpg""|"" ""
""94c0b688-cb07-4ec9-949f-95f09c4bf22f""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""a891a9c1-2acb-48b6-98c9-010bd09580e3""|1|""|"" ""
""852cb63d-82f2-4274-9bb1-15c531e3eccc""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""bb9958b4-d4f5-4e51-9267-fdf65d8ad318""|1|""|"" ""
""84c723f2-6e6e-4acd-8c27-f624ac347902""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""9a4ce393-1e0a-4bb1-a0a4-18dd34d515fc""|1|""|"" ""
""03e9ebed-fc63-449b-9d3f-6f64a397b7d5""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""7ce65ba1-af28-4711-9296-be21dc1cb785""|1|""iris_stations_1443172705.jpg""|"" ""
""0efe8722-b93d-46bf-812e-cad314bba824""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""7ce65ba1-af28-4711-9296-be21dc1cb785""|2|""iris_stations_1445733814.jpg""|"" ""
""49e0af2a-65ff-4b7f-a81b-f0fa057bab86""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""573aa6de-71e5-49e3-b80d-29ce4913b738""|1|""|"" ""
""113345e7-6d00-45df-b326-502709089baa""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""e7f5d943-8efd-4bd1-9f9d-7290612e604e""|1|""|"" ""
""0078a5a6-348c-465e-991d-9de4f80ed938""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""7b1aa380-18d1-4432-b501-2bbce04ef056""|1|""|"" ""
""476fbd51-4656-4069-91d4-1fbd2670cee8""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""77bfa19f-cfaa-4dbe-a31f-7f193395ee64""|1|""|"" ""
""02c3175c-4a91-456c-9eef-26e24065d8f1""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ad904cfa-f4fa-46a1-a1f0-d04bb625e5f7""|1|""|"" ""
""b9f70f08-2617-4f68-adaf-b1f9eb5b2b5f""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""18756e65-9f2b-42ef-ac85-72273991c867""|1|""iris_stations_1444279117.jpg""|"" ""
""0d125617-5033-4068-a85c-ef0ee5e895b5""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""5e67aad4-6e87-40b7-9acc-88cd46127f13""|1|""|"" ""
""120362e5-67d1-4155-8399-772367a428e2""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""0122f022-7230-45f2-ad48-0029ea0b8360""|1|""|"" ""
""0f1f5a9d-c2c6-486b-85b0-08e16c7db143""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4d2781f5-182a-42b2-86dd-978b4663ad3d""|1|""|"" ""
""3a55a415-4768-42ab-a341-5017cec99bab""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""355a1afb-eaca-446f-91c9-1b3c7ce7b0cd""|1|""|"" ""
""67709ce5-d5d8-42d4-aebf-8481a4bc2fd0""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""03428a2d-4620-4968-96a2-7d18692be1ba""|1|""|"" ""
""aa03486d-7c1e-488c-8e2f-2e4ab94ac0d2""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ebab6449-b89b-41f7-b6dd-3866cd70cade""|1|""|"" ""
""4b60df22-f6f4-4d59-843d-b40491bff63f""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""77afe71f-6af9-4c3a-8292-ee138f4fa106""|1|""iris_stations_1443172457.jpg""|"" ""
""8303a561-1e15-49b4-bb06-a3afa501d0b1""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""77afe71f-6af9-4c3a-8292-ee138f4fa106""|2|""iris_stations_1443172463.jpg""|"" ""
""642d698c-95be-47c7-aec8-60630714f2bd""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""77afe71f-6af9-4c3a-8292-ee138f4fa106""|3|""iris_stations_1443773172.JPG""|"" ""
""226fd582-d311-451a-91ae-2b0cbfc870dd""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""644cdb52-675d-4697-b916-fb867e98bbc6""|1|""|"" ""
""15c26119-b7fa-495b-a1eb-9efaacb6291c""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""c0ffa056-1c49-4ac7-b15c-3df7ecc7c3ba""|1|""|"" ""
""8fb34236-1f7a-4b36-aa16-5d7195d3dae4""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""8a5ea0c4-e665-4540-94b3-610b93913af2""|1|""|"" ""
""a627d70a-0c24-432f-bd82-c8c9e3f8fc28""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""34a6c259-9324-4fe2-8648-635adb3ffdff""|1|""|"" ""
""977a93b7-0ec2-4bbd-9386-6aaed6698b61""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""2c7038e5-7265-44ff-886b-fa3bd0b6576c""|1|""iris_stations_1444369576.jpg""|"" ""
""e3a4bca8-50bd-45cc-afce-41243d1cf1bd""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""2c7038e5-7265-44ff-886b-fa3bd0b6576c""|2|""iris_stations_1444369585.jpg""|"" ""
""58e31c21-6f1c-4b08-a70b-33dfbe1554c9""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""2c7038e5-7265-44ff-886b-fa3bd0b6576c""|3|""iris_stations_1444369591.jpg""|"" ""
""1e025733-4d5e-435c-81f6-541f26154f9f""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""96281c3e-4605-4093-9272-7d2c2224ace8""|1|""|"" ""
""3eaec222-90c2-4ec3-a87e-b778abf11c5b""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""2d420f89-2469-4f19-a759-bdfd368ef38b""|1|""|"" ""
""e206579a-c1ca-4f57-823f-3cee4df00e8d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""065a1f9b-627c-4bf3-879a-d55751939597""|1|""iris_stations_1447402535.jpg""|"" ""
""f295ca61-5b89-4161-982c-ee9ac5bed1cd""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""e4bc0987-7ab7-44e2-9634-755f92b02818""|1|""|"" ""
""59dc1752-109b-41b8-b9a3-346235fe7e53""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""0ff12103-f9ff-4efc-9d24-ce78dc90f842""|1|""iris_stations_1448006382.jpg""|"" ""
""416ab969-63c9-4eb4-81b5-935139c964e4""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""19fa0029-92f8-4b11-b29f-e508494f7792""|1|""|"" ""
""730f7be1-25a9-4817-96ef-3afdf2f822a8""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""1de371ae-c5f7-42ef-b587-43a7d9a815d7""|1|""iris_stations_1448006331.jpg""|"" ""
""5d71887e-7f23-418e-a64a-31107cf332ac""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""84ce0795-d84d-456e-a009-eca61049d2d4""|1|""|"" ""
""58f63b19-de57-4a5d-b432-5c6973ff4004""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""c4d4dd99-64ba-4436-b3f1-4220de395977""|1|""iris_stations_1444374665.jpg""|"" ""
""59fa0272-3298-4ce2-8402-3b60a2f939fb""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""c4d4dd99-64ba-4436-b3f1-4220de395977""|2|""iris_stations_1444374674.jpg""|"" ""
""81eeb282-e48f-45b4-bf89-10bf78fbe0f5""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""63047fff-8ffc-4897-b81d-1d17bc13dd8d""|1|""iris_stations_1444293476.jpg""|"" ""
""89135688-90cb-4c86-a19c-41887590fba0""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""63047fff-8ffc-4897-b81d-1d17bc13dd8d""|2|""iris_stations_1444293484.jpg""|"" ""
""e2f01e8a-03bd-4d1c-b19d-370be0d1a5fc""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""476f0406-8148-4e17-ba17-b93f11ff15a4""|1|""iris_stations_1444365772.jpg""|"" ""
""4d482038-3795-4fe1-9c58-3c0ce7de9180""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""f8e435d4-59cd-461a-ac83-170a53214a3a""|1|""|"" ""
""29112f7e-7d51-411f-87dc-4e4c08942594""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""92734244-545d-47c8-a183-b0ad1dee49f2""|1|""|"" ""
""358b5b8e-5325-4c3c-aa23-2407a764fcec""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""64b5be44-783f-4a6e-ac82-fc93f66a283b""|1|""|"" ""
""bd30f04f-f771-4e7a-8c5f-90a6b27791b4""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4c451e4d-0954-41a6-a21b-efeee4a75d9a""|1|""iris_stations_1444366623.jpg""|"" ""
""055a0422-8771-4520-9953-109dff7ee0bf""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4c451e4d-0954-41a6-a21b-efeee4a75d9a""|2|""iris_stations_1444367053.jpg""|"" ""
""9a25b28a-e9b8-4787-9a7e-9beeab339b74""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4d4cf38d-f436-4f93-b752-40a161d95f0e""|1|""|"" ""
""f90d7a62-4596-435d-b76e-c1cb96aad1e8""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""77487a9c-03d4-47e6-bc3a-6765eb5852f3""|1|""iris_stations_1442894633.jpg""|"" ""
""c74a5e40-6899-4f7d-a68e-3764888e0d92""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""e06a13de-7f1e-44a4-80b2-6f284ca217ae""|1|""iris_stations_1444373719.jpg""|"" ""
""fd9fa3e9-bb3f-4515-9a1b-b84a6ad98e3e""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""e06a13de-7f1e-44a4-80b2-6f284ca217ae""|2|""iris_stations_1444373727.jpg""|"" ""
""ed40f31a-2283-4060-be51-13b9e39b6a4f""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""e06a13de-7f1e-44a4-80b2-6f284ca217ae""|3|""iris_stations_1444373738.jpg""|"" ""
""3a75f9c1-9db4-4dfb-a258-993efb188e2f""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3410c17b-4c25-4618-83c1-d22cfc91714c""|1|""|"" ""
""73ffe1ba-6cba-40da-abcd-5b47e6f69793""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3e997def-d245-4a3f-a608-ec17b35a8296""|1|""|"" ""
""d0dec2f0-f59e-4aca-84ef-587583e804ec""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""c82fcd0b-ef25-421b-b965-9807b99645db""|1|""|"" ""
""90ca4635-5c7c-44b4-9a5e-fa4b9180543f""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""8e003c87-c97a-4741-8e11-f04c4533a45a""|1|""iris_stations_1444293780.jpg""|"" ""
""de7da97c-ab58-43c2-8cde-1923e64e3699""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""279ac3db-e2f8-4208-8e08-abd14296c5fd""|1|""|"" ""
""513ec5a1-28ed-4788-87e3-ae4d1644d6d3""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""bed41e2a-83c4-47bc-883a-6825ae0464a1""|1|""iris_stations_1444985896.jpg""|"" ""
""346c51ad-e02b-44db-ab03-dfc284577b04""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""bed41e2a-83c4-47bc-883a-6825ae0464a1""|2|""iris_stations_1444985928.jpg""|"" ""
""fcef5bcc-e437-4541-bdcb-38b36a0334db""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ed107e0c-6cde-43b9-996c-e581884d21b3""|1|""|"" ""
""d36d2233-0f3b-4be6-8e6f-5d8cadd3ec61""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""7f28ced4-598e-4121-83f4-06c251b372a4""|1|""|"" ""
""8d064e3c-4dfe-43f8-9425-7ec150424a16""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""1cabbdf6-a6c3-46e7-ab05-45d8e572e718""|1|""|"" ""
""666ddae1-4c6b-4597-987f-02c277f16b2c""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""c6a1317e-3818-4b30-9ba4-e6538339dcbf""|1|""|"" ""
""367f6425-8abe-44ba-b9bf-6a9d325f8abc""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""c4a3f98c-786a-499c-8d0f-bb954c89120c""|1|""|"" ""
""68dbb2ff-df10-4a11-b5c4-4839c39ad464""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""07b9caae-2fe5-45a9-b436-1787d1ad1e0c""|1|""|"" ""
""d008b9e5-d3dd-42c0-9f0f-6c5f9c12accb""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""90785b34-713b-4028-905b-5b5b3da12c89""|1|""|"" ""
""3a21a058-a58f-4dee-934a-b28cd6840242""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""37f8dc44-cb42-4758-a154-0249fe022ae3""|1|""iris_stations_1443173127.jpg""|"" ""
""31d262d8-5bcb-48c6-9299-75d1e0c1fa07""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""37f8dc44-cb42-4758-a154-0249fe022ae3""|2|""iris_stations_1443173139.jpg""|"" ""
""c5b75fb3-81a6-4825-8c9f-33f6a27faf81""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""37f8dc44-cb42-4758-a154-0249fe022ae3""|3|""iris_stations_1443173153.jpg""|"" ""
""b9bf7d22-728b-43ba-af24-2011f508c7b0""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""07f2375b-87c0-49e4-be52-ab2b65514fb8""|1|""iris_stations_1444293397.jpg""|"" ""
""395fe7f1-ec92-4c5c-a221-1d930de7a629""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""07f2375b-87c0-49e4-be52-ab2b65514fb8""|2|""iris_stations_1444293406.jpg""|"" ""
""82ab6664-bee0-4302-855d-ff99f1a26d0f""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""e03fd387-1526-4cf1-93b7-0469ffdbaf9f""|1|""iris_stations_1444378943.jpg""|"" ""
""2b7893b8-9d58-4621-9478-2bd0d5989816""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""e03fd387-1526-4cf1-93b7-0469ffdbaf9f""|2|""iris_stations_1444378953.jpg""|"" ""
""30db192d-4d77-4d53-a405-710a3980fa33""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""e03fd387-1526-4cf1-93b7-0469ffdbaf9f""|3|""iris_stations_1444378973.jpg""|"" ""
""7bbfa367-bc52-4dd4-b265-0e36b8e73cc1""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""aae9fe16-05cb-4d75-97d9-f03c85189e91""|1|""iris_stations_1442566993.jpg""|"" ""
""17a95863-671a-45f8-8d77-9876881de9d1""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""965e0d4f-dafd-4122-aa97-54a721fedd30""|1|""|"" ""
""1fd3f252-59af-44b1-98bc-aef0a8a9b33b""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""70319ea7-188b-498d-b253-bfac9e723a65""|1|""|"" ""
""baf29f1c-0108-420d-a64a-87b37acc829d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""184ce7dd-2e57-46fe-a869-add891360634""|1|""iris_stations_1444373068.jpg""|"" ""
""f62eb834-bc91-4ea4-be4e-4cc5d9d3d8b3""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""184ce7dd-2e57-46fe-a869-add891360634""|2|""iris_stations_1444373075.jpg""|"" ""
""8a872a0b-c4a0-4402-bb5d-dc776704f531""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""8a9a5a1e-60da-4db8-94e2-5f7d9db42396""|1|""|"" ""
""248b5eff-aac4-47b6-a24f-adcba11a1f7f""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""0a6a61a4-fac5-461b-b605-6df36ce6b111""|1|""iris_stations_1444366099.jpg""|"" ""
""7f76b944-5b13-4f04-8e54-e2c0a5333818""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""0a6a61a4-fac5-461b-b605-6df36ce6b111""|2|""iris_stations_1444366113.jpg""|"" ""
""9ee7c6ef-b291-403d-9c08-603c2cfc3fce""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""6d700597-af5f-4153-a34f-d41ba8bc57ac""|1|""|"" ""
""415898e6-3c34-4156-a6b9-4f635f1ea0c3""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""bf528cc8-ff7d-4269-972f-8324276f9453""|1|""iris_stations_1444366148.jpg""|"" ""
""c9c7afd3-5ec8-4a51-9331-50d4300115e5""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""bf528cc8-ff7d-4269-972f-8324276f9453""|2|""iris_stations_1444366161.jpg""|"" ""
""8f20a230-5ad8-46c5-aca7-d1ce43695ddf""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""f0fce696-160b-480f-a29d-582c0b674d5c""|1|""|"" ""
""fd7293c3-6f43-4381-bdfe-94c0b9d6dc8a""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""fbb388ae-6897-406f-a16b-7c83967cb303""|1|""|"" ""
""e13a2884-dbd8-4629-9f38-02337fa7704f""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""8144bf9e-c51c-49cf-8914-5ccae39bf0e2""|1|""|"" ""
""3518d139-2b2d-4809-a97f-620888209409""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""7c67f74c-2785-4b0d-be96-f27bcc873693""|1|""|"" ""
""4b495d26-bab3-4113-8a81-7f685fe0060b""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ea2f38df-0144-4974-acff-2ff4bbebc204""|1|""|"" ""
""0859206d-178c-4838-837f-767b97fc0441""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""a9ce7112-9e05-43c4-ba20-47ffff77ce6b""|1|""|"" ""
""049e82e3-9bb2-489e-94e7-318fa9a4bc8f""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""b17e56b5-4f8f-4121-9ddb-3580e1d23a19""|1|""|"" ""
""e527f0d9-4b47-484d-a227-e432e8af239b""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""404afc21-3047-4f36-8c86-a0eb23a8ee25""|1|""iris_stations_1444365507.jpg""|"" ""
""cb36fe76-bf5d-454e-b563-450cfdd54104""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""404afc21-3047-4f36-8c86-a0eb23a8ee25""|2|""iris_stations_1444365516.jpg""|"" ""
""40267762-8860-4302-927f-a2e41ec53cfe""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""404afc21-3047-4f36-8c86-a0eb23a8ee25""|3|""iris_stations_1444365531.jpg""|"" ""
""3fe09e97-baa1-4cde-9874-fa438106829f""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""404afc21-3047-4f36-8c86-a0eb23a8ee25""|4|""iris_stations_1444365537.jpg""|"" ""
""e593ad68-ee1e-4898-9285-af26390ade8a""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ff61ac17-8485-4808-85ac-f01b98a62578""|1|""iris_stations_1443165085.jpg""|"" ""
""db2d55fa-0bbf-443a-b67f-f3ddc5202b7e""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ff61ac17-8485-4808-85ac-f01b98a62578""|2|""iris_stations_1443165091.jpg""|"" ""
""0964766e-2fc3-4271-942b-02b206863f50""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ff61ac17-8485-4808-85ac-f01b98a62578""|3|""iris_stations_1443165096.jpg""|"" ""
""872123e0-fab1-499f-9d8f-0d34f9a4af42""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ff61ac17-8485-4808-85ac-f01b98a62578""|4|""iris_stations_1443773438.JPG""|"" ""
""0d9e6c63-3c37-4eda-89b6-eb89b6c2803d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""337aadb7-7baf-4337-a1fb-4ddd38d5d213""|1|""AT29-Bealey-Valley-Arthur's-Pass-Canterbury-Unlimited-New-Zealand_1442198630.jpg""|"" ""
""611a7c47-014e-4475-8c2f-5131d9faf777""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""c081997c-6b30-494e-9e22-1723ad2461de""|1|""iris_stations_1447660159.jpg""|"" ""
""a210a315-f681-486f-8806-d4e042b3a713""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4dd9e93a-66ef-433f-9277-c34e17565929""|1|""iris_stations_1443165285.jpg""|"" ""
""cbdc3329-2bee-4b27-97cc-4236936b5290""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4dd9e93a-66ef-433f-9277-c34e17565929""|2|""iris_stations_1443165292.jpg""|"" ""
""9b050394-514f-4af6-a116-afd56f23af32""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4dd9e93a-66ef-433f-9277-c34e17565929""|3|""iris_stations_1443165296.jpg""|"" ""
""35d41c1b-32be-437f-99c3-00e033df6a5f""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4dd9e93a-66ef-433f-9277-c34e17565929""|4|""iris_stations_1443773495.JPG""|"" ""
""794c9eed-9fc3-41ea-83d4-90702b83e71e""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""15d981c0-9d30-4d4d-bf24-999b65157d01""|1|""iris_stations_1444973922.jpg""|"" ""
""0be348fc-305e-4db0-b7e4-fa4ea2676d54""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""15d981c0-9d30-4d4d-bf24-999b65157d01""|2|""iris_stations_1457055333.jpg""|"" ""
""6888a39d-6eb0-4cb3-8db2-8dd92147a9fc""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""15d981c0-9d30-4d4d-bf24-999b65157d01""|3|""iris_stations_1457055340.jpg""|"" ""
""830d33d4-3263-4dcc-838b-d29a611e7870""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""f656fc68-22e4-48df-904e-8835fed37958""|1|""iris_stations_1444974097.jpg""|"" ""
""5c551c45-aaea-4d37-8bf8-f1e4c43372da""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""f656fc68-22e4-48df-904e-8835fed37958""|2|""iris_stations_1444974107.jpg""|"" ""
""5b533db6-d3b4-45f0-8e3a-82a29650634e""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""d63e8417-79c6-418a-9ddb-028b2846006a""|1|""iris_stations_1444977243.jpg""|"" ""
